Col.Number,Reference.Number,Easting,Northing,Number.of.Vehicles,Number.of.Casualties,Accident.Date,Time..24hr.,X1st.Road.Class,Road.Surface,Lighting.Conditions,Weather.Conditions,Casualty.Class,Casualty.Severity,Sex.of.Casualty,Age.of.Casualty,Type.of.Vehicle
3441,10CA0001716,430426,433457,2,1,26/02/2010,512,6,1,7,1,2,3,2,21,8
3442,10AA0001435,419404,441973,2,3,27/02/2010,1538,6,1,1,1,1,3,1,40,9
3443,10AA0001435,419404,441973,2,3,27/02/2010,1538,6,1,1,1,2,3,2,31,9
3444,10AA0001435,419404,441973,2,3,27/02/2010,1538,6,1,1,1,2,3,2,10,9
3445,10AA0001438,429230,435447,2,1,27/02/2010,1420,6,2,1,1,1,3,1,24,3
3446,10AA0001532,422004,440637,2,2,27/02/2010,645,6,4,7,1,1,2,1,43,9
3447,10AA0001532,422004,440637,2,2,27/02/2010,645,6,4,7,1,2,2,1,64,9
3448,10BA0001433,440026,448365,1,1,27/02/2010,1405,3,1,1,1,3,3,1,45,9
3449,10BA0001454,435744,436069,2,3,27/02/2010,1645,6,2,1,1,1,3,2,28,9
3450,10BA0001454,435744,436069,2,3,27/02/2010,1645,6,2,1,1,1,3,2,28,9
3451,10BA0001454,435744,436069,2,3,27/02/2010,1645,6,2,1,1,2,3,2,32,9
3452,10CA0001620,427843,430554,2,1,27/02/2010,1300,3,2,1,1,1,3,2,21,9
3453,10AA0001453,420089,441166,1,4,28/02/2010,104,6,1,4,1,1,3,2,22,9
3454,10AA0001453,420089,441166,1,4,28/02/2010,104,6,1,4,1,2,3,2,18,9
3455,10AA0001453,420089,441166,1,4,28/02/2010,104,6,1,4,1,2,3,1,25,9
3456,10AA0001453,420089,441166,1,4,28/02/2010,104,6,1,4,1,2,3,1,24,9
3457,10BA0001845,445337,431665,2,5,28/02/2010,1235,3,1,1,1,1,3,2,38,9
3458,10BA0001845,445337,431665,2,5,28/02/2010,1235,3,1,1,1,1,3,1,42,9
3459,10BA0001845,445337,431665,2,5,28/02/2010,1235,3,1,1,1,2,3,1,9,9
3460,10BA0001845,445337,431665,2,5,28/02/2010,1235,3,1,1,1,2,2,1,8,9
3461,10BA0001845,445337,431665,2,5,28/02/2010,1235,3,1,1,1,2,3,1,10,9
3462,10CA0001456,430705,433034,1,2,28/02/2010,825,3,1,1,1,1,3,1,34,9
3463,10CA0001456,430705,433034,1,2,28/02/2010,825,3,1,1,1,3,3,2,26,9
3464,10CA0001754,430412,433883,1,1,28/02/2010,49,6,1,4,1,3,2,1,29,10
3465,10CA0001515,429904,433411,2,1,01/03/2010,1645,6,1,1,1,1,3,1,44,8
3466,10AA0001552,426760,438352,2,1,02/03/2010,2040,6,1,4,1,1,3,1,57,8
3467,10AA0001570,422391,432662,1,1,02/03/2010,1531,6,1,1,1,3,2,1,7,9
3468,10AA0001577,428595,435253,2,1,02/03/2010,1736,6,1,1,1,1,3,1,26,1
3469,10AA0001626,425143,437846,2,1,02/03/2010,1616,3,1,1,1,1,3,2,25,1
3470,10AA0001638,428952,433915,1,1,02/03/2010,2015,6,1,4,1,3,3,1,17,9
3471,10BA0001602,431084,434205,2,1,02/03/2010,2340,6,1,4,1,1,3,2,21,9
3472,10BA0001605,432938,440121,2,1,02/03/2010,2050,6,1,4,1,2,3,1,20,9
3473,10BA0001623,440031,436981,3,1,02/03/2010,850,6,4,1,1,1,3,2,51,9
3474,10BA0001625,429403,439561,1,1,02/03/2010,2345,6,1,4,1,3,3,1,69,9
3475,10CA0001567,424237,428237,2,1,02/03/2010,1330,3,1,1,1,2,3,2,17,9
3476,10CA0001709,429671,432926,2,2,02/03/2010,1309,6,1,1,1,1,3,1,19,9
3477,10CA0001709,429671,432926,2,2,02/03/2010,1309,6,1,1,1,1,3,1,57,9
3478,10AA0001548,423135,433801,2,1,03/03/2010,1230,6,1,1,1,2,3,2,35,11
3479,10AA0001635,429586,434803,1,1,03/03/2010,2230,3,1,4,1,3,2,2,20,9
3480,10BA0001535,431523,435142,2,1,03/03/2010,915,3,1,1,1,1,3,1,17,3
3481,10BA0001689,430968,433420,3,3,03/03/2010,839,3,1,1,1,1,3,2,22,9
3482,10BA0001689,430968,433420,3,3,03/03/2010,839,3,1,1,1,2,3,2,22,9
3483,10BA0001689,430968,433420,3,3,03/03/2010,839,3,1,1,1,2,3,1,25,9
3484,10CA0001576,426382,427931,2,2,03/03/2010,855,6,1,1,1,1,3,2,24,9
3485,10CA0001576,426382,427931,2,2,03/03/2010,855,6,1,1,1,2,3,1,23,9
3486,10MU0001656,429023,431726,2,1,03/03/2010,755,1,1,1,1,1,2,1,42,5
3487,10AA0001598,422734,435525,2,3,04/03/2010,2300,6,1,4,1,1,3,1,29,8
3488,10AA0001598,422734,435525,2,3,04/03/2010,2300,6,1,4,1,2,3,2,30,8
3489,10AA0001598,422734,435525,2,3,04/03/2010,2300,6,1,4,1,2,3,1,18,8
3490,10AA0001614,420263,445404,2,1,04/03/2010,2210,6,1,4,1,1,3,1,40,1
3491,10AA0001630,424893,434685,1,1,04/03/2010,1720,6,1,1,1,1,2,1,32,2
3492,10BA0001673,440158,448317,1,1,04/03/2010,730,3,1,1,1,3,3,1,16,9
3493,10BA0001685,436153,434841,1,1,04/03/2010,1201,3,1,1,1,1,3,1,72,9
3494,10CA0001596,431159,431435,2,1,04/03/2010,1550,6,1,1,1,1,2,1,39,5
3495,10CA0001672,430355,432103,2,1,04/03/2010,1645,6,1,1,1,1,3,2,34,9
3496,10CA0001758,429594,427352,2,1,04/03/2010,1919,6,1,4,1,1,3,1,57,9
3497,10AA0001621,426766,438352,2,1,05/03/2010,850,3,1,1,1,1,3,2,44,9
3498,10AA0001694,425203,437136,2,1,05/03/2010,1650,6,1,1,9,1,3,1,7,1
3499,10BA0001687,433619,434710,1,1,05/03/2010,1925,6,1,4,1,3,3,2,77,9
3500,10BA0002219,433354,439045,3,1,05/03/2010,1916,3,1,6,1,2,3,1,12,9
3501,10CA0001713,430659,433713,2,1,05/03/2010,855,3,1,1,1,1,3,2,23,1
3502,10BA0001702,436798,434609,3,2,06/03/2010,930,6,2,1,2,1,2,1,47,5
3503,10BA0001702,436798,434609,3,2,06/03/2010,930,6,2,1,2,2,3,2,42,5
3504,10CA0001926,431943,430332,1,3,06/03/2010,1411,3,1,1,1,1,3,1,20,9
3505,10CA0001926,431943,430332,1,3,06/03/2010,1411,3,1,1,1,2,3,1,21,9
3506,10CA0001926,431943,430332,1,3,06/03/2010,1411,3,1,1,1,2,3,1,20,9
3507,10MU0001700,432194,426021,1,1,06/03/2010,1819,1,1,4,1,1,3,1,49,9
3508,10AA0002071,428241,435028,1,1,07/03/2010,1705,6,1,1,1,3,2,2,5,9
3509,10BA0001665,433585,435805,1,1,07/03/2010,15,6,1,4,1,2,3,2,32,9
3510,10BA0001934,434262,433828,1,1,07/03/2010,202,6,1,4,1,3,3,1,34,9
3511,10BA0002235,427840,441570,2,5,07/03/2010,1315,6,1,1,1,1,3,1,21,9
3512,10BA0002235,427840,441570,2,5,07/03/2010,1315,6,1,1,1,1,3,1,44,9
3513,10BA0002235,427840,441570,2,5,07/03/2010,1315,6,1,1,1,2,2,1,20,9
3514,10BA0002235,427840,441570,2,5,07/03/2010,1315,6,1,1,1,2,2,1,21,9
3515,10BA0002235,427840,441570,2,5,07/03/2010,1315,6,1,1,1,2,2,2,22,9
3516,10MU0001832,432311,426789,1,1,07/03/2010,2336,1,1,4,1,2,3,1,23,9
3517,10AA0001714,430042,434029,1,1,08/03/2010,1420,6,1,1,1,2,3,2,36,11
3518,10AA0001735,426020,432972,1,1,08/03/2010,810,6,1,1,1,3,2,1,11,9
3519,10AA0001766,425057,433375,2,1,08/03/2010,1350,4,1,1,1,1,3,2,42,9
3520,10AA0001774,423950,434177,2,1,08/03/2010,1730,3,1,1,8,1,3,1,24,3
3521,10BA0002293,440137,426162,2,1,08/03/2010,915,3,1,1,1,1,2,2,69,1
3522,10MU0002013,430829,430567,2,1,08/03/2010,1610,1,1,1,1,1,3,2,48,9
3523,10BA0001736,431006,440304,2,2,09/03/2010,815,3,1,1,1,1,3,1,52,9
3524,10BA0001736,431006,440304,2,2,09/03/2010,815,3,1,1,1,1,3,2,22,9
3525,10CA0001764,430844,433328,1,1,09/03/2010,1100,3,1,1,1,2,3,2,43,11
3526,10CA0001924,426455,428516,2,1,09/03/2010,1705,3,1,1,1,1,3,1,47,9
3527,10MU0001750,434026,429900,2,1,09/03/2010,1226,1,1,1,1,1,3,2,34,9
3528,10AA0001822,424093,437269,2,1,10/03/2010,845,3,1,1,1,1,3,1,28,1
3529,10AA0002103,427904,434616,2,1,10/03/2010,815,6,1,1,1,1,2,1,16,2
3530,10BA0001837,430784,438587,1,1,10/03/2010,1640,6,1,1,1,2,3,2,83,11
3531,10CA0001757,426776,430432,1,1,10/03/2010,1330,3,1,1,1,3,2,1,22,19
3532,10CA0001768,428499,427575,2,1,10/03/2010,800,3,1,1,1,1,3,1,70,9
3533,10CA0001811,429647,433378,2,1,10/03/2010,1645,6,1,1,1,2,3,1,36,11
3534,10CA0001813,424930,427639,2,6,10/03/2010,2200,3,1,4,1,1,3,1,45,9
3535,10CA0001813,424930,427639,2,6,10/03/2010,2200,3,1,4,1,1,3,1,35,8
3536,10CA0001813,424930,427639,2,6,10/03/2010,2200,3,1,4,1,2,3,2,16,9
3537,10CA0001813,424930,427639,2,6,10/03/2010,2200,3,1,4,1,2,3,1,16,9
3538,10CA0001813,424930,427639,2,6,10/03/2010,2200,3,1,4,1,2,3,1,16,9
3539,10CA0001813,424930,427639,2,6,10/03/2010,2200,3,1,4,1,2,3,2,16,8
3540,10CA0001933,427505,425499,2,1,10/03/2010,1820,3,1,4,1,2,3,1,32,9
3541,10AA0001805,424895,443474,2,1,11/03/2010,1015,3,1,1,1,1,2,2,71,1
3542,10AA0001918,421904,442191,2,1,11/03/2010,1500,6,1,1,1,2,3,1,46,10
3543,10AA0002171,427328,437195,2,1,11/03/2010,1738,3,1,4,1,1,2,1,39,5
3544,10AA0002221,426284,435585,2,1,11/03/2010,1710,3,1,1,1,1,3,1,27,9
3545,10BA0001930,430513,439244,2,1,11/03/2010,1720,3,1,1,1,1,3,2,35,9
3546,10CA0001796,430321,433737,1,1,11/03/2010,930,6,1,1,1,3,3,1,17,11
3547,10MU0001815,432060,428815,2,1,11/03/2010,2119,1,1,4,1,1,3,2,19,9
3548,10AA0002501,420331,434271,2,1,12/03/2010,1700,3,1,1,9,1,3,1,23,9
3549,10BA0001821,434531,435514,1,1,12/03/2010,1515,6,1,1,1,3,3,2,12,9
3550,10CA0001872,429796,433868,1,1,12/03/2010,1110,6,1,1,1,3,3,1,57,9
3551,10CA0002041,431124,431926,2,2,12/03/2010,1405,3,1,1,1,1,3,1,64,9
3552,10CA0002041,431124,431926,2,2,12/03/2010,1405,3,1,1,1,2,3,2,65,9
3553,10AA0001949,424187,438884,2,1,13/03/2010,1509,6,1,1,1,1,3,1,51,5
3554,10BA0001840,442898,429642,1,1,13/03/2010,755,6,4,1,1,1,3,2,23,9
3555,10BA0002216,432062,435973,1,1,13/03/2010,1130,6,1,1,1,3,3,1,48,9
3556,10CA0001846,432296,427197,2,1,13/03/2010,1710,3,1,1,1,1,2,1,45,5
3557,10BA0001824,435607,435049,2,3,14/03/2010,1830,3,1,4,1,1,3,2,36,9
3558,10BA0001824,435607,435049,2,3,14/03/2010,1830,3,1,4,1,1,3,2,38,9
3559,10BA0001824,435607,435049,2,3,14/03/2010,1830,3,1,4,1,2,3,2,19,9
3560,10BA0001867,438779,430860,1,1,14/03/2010,1205,3,1,1,1,1,3,1,19,5
3561,10BA0002227,430437,435045,2,1,14/03/2010,1541,6,1,1,1,1,3,1,32,9
3562,10CA0001835,430779,433473,3,2,14/03/2010,1200,3,1,1,1,1,3,1,54,9
3563,10CA0001835,430779,433473,3,2,14/03/2010,1200,3,1,1,1,1,3,1,46,9
3564,10AA0001955,419616,438542,1,1,15/03/2010,2325,6,2,4,1,1,3,1,40,9
3565,10BA0001819,431703,432857,2,1,15/03/2010,830,6,1,1,1,1,3,2,42,9
3566,10AA0001927,426629,437615,2,1,16/03/2010,1750,6,1,1,9,2,3,2,76,11
3567,10AA0002101,427399,438128,3,1,16/03/2010,1255,6,1,1,1,1,3,1,43,19
3568,10BA0001917,432510,438021,2,1,16/03/2010,755,6,1,1,1,1,3,2,50,9
3569,10BA0001919,442693,429010,2,1,16/03/2010,1815,3,1,6,1,1,3,1,59,9
3570,10BA0001925,431882,435285,1,1,16/03/2010,1715,6,1,1,1,3,3,1,16,9
3571,10BA0002043,431266,436332,2,1,16/03/2010,900,4,1,1,1,1,3,2,40,9
3572,10AA0001981,430672,433454,1,1,17/03/2010,1043,6,1,1,1,2,3,2,85,11
3573,10AA0002075,427381,442276,2,1,17/03/2010,840,6,1,1,1,2,3,1,10,9
3574,10AA0002084,428525,433265,2,1,17/03/2010,840,3,1,1,1,1,3,1,19,9
3575,10AA0002096,427954,435687,2,4,17/03/2010,1435,6,1,1,1,1,3,1,33,9
3576,10AA0002096,427954,435687,2,4,17/03/2010,1435,6,1,1,1,2,3,1,34,9
3577,10AA0002096,427954,435687,2,4,17/03/2010,1435,6,1,1,1,2,3,1,33,9
3578,10AA0002096,427954,435687,2,4,17/03/2010,1435,6,1,1,1,2,3,1,33,9
3579,10BA0002028,435371,436546,2,2,17/03/2010,1245,6,1,1,1,1,3,1,45,20
3580,10BA0002028,435371,436546,2,2,17/03/2010,1245,6,1,1,1,1,3,1,30,9
3581,10BA0002032,441361,433577,2,1,17/03/2010,720,6,1,1,1,1,3,2,37,9
3582,10BA0002035,434889,442792,1,1,17/03/2010,1000,6,1,1,1,1,3,1,42,9
3583,10BA0002363,430784,434550,1,1,17/03/2010,1810,3,1,1,1,2,3,1,65,11
3584,10CA0001922,430072,433367,1,1,17/03/2010,840,6,1,1,1,3,3,2,28,8
3585,10CA0001937,430411,433697,1,1,17/03/2010,1327,6,1,1,1,2,3,1,29,11
3586,10AA0002070,425001,432199,2,1,18/03/2010,845,6,1,1,1,3,3,1,4,9
3587,10AA0002072,422449,432845,2,1,18/03/2010,1310,6,1,1,1,2,3,1,34,9
3588,10AA0002077,429741,434519,1,1,18/03/2010,1340,3,1,1,1,3,3,2,20,9
3589,10CA0001991,431152,431889,2,1,18/03/2010,1954,3,2,7,2,1,3,1,24,2
3590,10CA0002111,430764,424529,3,1,18/03/2010,1840,3,1,4,1,1,3,1,41,9
3591,10AA0002078,428044,432826,1,2,19/03/2010,820,4,1,1,1,1,2,1,23,1
3592,10AA0002078,428044,432826,1,2,19/03/2010,820,4,1,1,1,3,3,1,90,1
3593,10AA0002089,420714,440961,1,2,19/03/2010,2030,6,2,4,1,1,3,2,19,9
3594,10AA0002089,420714,440961,1,2,19/03/2010,2030,6,2,4,1,2,3,1,20,9
3595,10AA0002185,429577,434795,1,1,19/03/2010,805,3,1,1,1,3,2,1,29,9
3596,10BA0002030,433833,434461,2,1,19/03/2010,2210,6,2,7,5,1,3,1,23,9
3597,10BA0002085,443332,435486,2,2,19/03/2010,1800,4,1,1,1,1,3,1,18,9
3598,10BA0002085,443332,435486,2,2,19/03/2010,1800,4,1,1,1,1,3,2,24,9
3599,10BA0002139,433161,435240,2,1,19/03/2010,2020,6,2,4,2,1,3,2,19,9
3600,10CA0002001,426313,426961,2,1,19/03/2010,2350,6,1,4,1,1,3,1,41,9
3601,10CA0002040,426992,427909,2,1,19/03/2010,1742,6,1,5,1,1,3,1,35,8
3602,10MU0002003,424465,427800,2,1,19/03/2010,1110,1,1,1,1,1,3,1,64,9
3603,10AA0002113,420437,445240,2,1,20/03/2010,1110,6,2,1,2,1,3,1,43,1
3604,10BA0002068,431691,433964,2,1,20/03/2010,1400,6,1,1,1,1,3,1,52,9
3605,10MU0002002,427283,426210,2,2,20/03/2010,1125,1,2,1,2,1,3,1,30,9
3606,10MU0002002,427283,426210,2,2,20/03/2010,1125,1,2,1,2,2,3,2,18,9
3607,10MU0002056,429418,433941,2,3,20/03/2010,1500,2,2,1,8,1,3,1,45,9
3608,10MU0002056,429418,433941,2,3,20/03/2010,1500,2,2,1,8,2,3,2,43,9
3609,10MU0002056,429418,433941,2,3,20/03/2010,1500,2,2,1,8,2,3,2,18,9
3610,10BA0002081,442464,445849,2,1,22/03/2010,830,3,1,1,1,1,3,2,50,9
3611,10BA0002266,441404,449827,3,1,22/03/2010,703,4,1,1,1,1,3,1,55,9
3612,10CA0002074,430112,431743,1,1,22/03/2010,1155,3,1,1,1,2,3,2,76,11
3613,10CA0002214,435794,425979,2,1,22/03/2010,1557,3,1,1,1,1,3,1,45,1
3614,10CA0002341,430022,433781,2,1,22/03/2010,1710,6,1,1,1,1,3,1,39,1
3615,10BA0002151,431597,434012,2,1,23/03/2010,1640,6,1,1,1,1,3,1,48,3
3616,10CA0002128,433549,429830,2,1,23/03/2010,718,3,2,1,1,1,3,1,51,1
3617,10CA0002166,429701,433432,1,1,23/03/2010,1705,6,2,1,2,3,3,2,28,9
3618,10BA0002228,435863,436381,1,1,24/03/2010,2149,3,2,4,1,1,3,1,39,5
3619,10BA0003378,430650,434641,2,1,24/03/2010,1055,3,1,1,1,1,3,1,51,9
3620,10CA0002186,430153,432848,2,1,24/03/2010,1410,3,1,1,1,2,3,2,76,9
3621,10CA0002292,424177,428139,2,3,24/03/2010,1905,3,2,7,1,1,3,1,83,9
3622,10CA0002292,424177,428139,2,3,24/03/2010,1905,3,2,7,1,2,3,2,81,9
3623,10CA0002292,424177,428139,2,3,24/03/2010,1905,3,2,7,1,2,3,2,79,9
3624,10CA0002343,430676,434520,2,3,24/03/2010,1245,6,1,1,1,2,3,2,19,9
3625,10CA0002343,430676,434520,2,3,24/03/2010,1245,6,1,1,1,2,3,2,21,9
3626,10CA0002343,430676,434520,2,3,24/03/2010,1245,6,1,1,1,2,3,2,20,9
3627,10MU0002161,431977,426257,3,1,24/03/2010,710,1,1,1,1,1,3,2,23,9
3628,10BA0002220,434945,434666,2,1,25/03/2010,1510,3,1,1,1,1,3,2,35,9
3629,10BA0002286,433161,435238,2,2,25/03/2010,845,6,2,1,2,1,3,2,38,9
3630,10BA0002286,433161,435238,2,2,25/03/2010,845,6,2,1,2,2,3,2,5,9
3631,10CA0002177,429121,433562,2,1,25/03/2010,753,3,1,1,1,1,3,2,19,9
3632,10MU0002211,443277,439467,3,2,25/03/2010,1150,2,1,1,1,1,3,2,50,9
3633,10MU0002211,443277,439467,3,2,25/03/2010,1150,2,1,1,1,1,3,1,45,9
3634,10AA0002168,425917,436241,2,1,26/03/2010,1330,3,1,1,1,1,3,2,50,9
3635,10AA0002173,428297,432860,2,2,26/03/2010,1445,4,1,1,1,1,3,1,18,9
3636,10AA0002173,428297,432860,2,2,26/03/2010,1445,4,1,1,1,1,2,1,45,9
3637,10AA0002244,425965,434868,1,1,26/03/2010,1945,6,2,4,1,3,2,1,13,9
3638,10BA0002299,431881,435332,1,1,26/03/2010,1600,6,2,1,2,3,2,2,81,19
3639,10BA0002313,433726,438976,2,3,26/03/2010,2147,3,1,6,1,1,3,1,30,8
3640,10BA0002313,433726,438976,2,3,26/03/2010,2147,3,1,6,1,1,3,1,22,9
3641,10BA0002313,433726,438976,2,3,26/03/2010,2147,3,1,6,1,2,3,1,24,9
3642,10BA0002423,432658,438129,2,1,26/03/2010,1330,6,1,1,1,1,3,2,31,9
3643,10BA0126930,438792,430898,2,1,26/03/2010,1203,3,1,1,1,1,1,1,19,1
3644,10CA0002250,430379,433540,1,1,26/03/2010,1045,6,1,1,1,3,3,1,22,11
3645,10AA0002233,422818,437425,3,4,27/03/2010,1340,3,1,1,1,1,3,1,42,9
3646,10AA0002233,422818,437425,3,4,27/03/2010,1340,3,1,1,1,2,3,2,43,9
3647,10AA0002233,422818,437425,3,4,27/03/2010,1340,3,1,1,1,1,3,1,20,9
3648,10AA0002233,422818,437425,3,4,27/03/2010,1340,3,1,1,1,2,3,1,9,9
3649,10AA0002245,426320,435507,2,1,27/03/2010,1725,3,1,1,1,1,3,1,25,9
3650,10AA0002317,426483,435749,2,1,27/03/2010,2305,6,1,4,1,1,3,1,24,1
3651,10AA0002320,426968,439828,2,1,27/03/2010,2350,3,1,7,1,2,3,2,19,9
3652,10BA0002218,430743,435758,2,2,27/03/2010,1815,6,1,1,1,1,3,2,18,9
3653,10BA0002218,430743,435758,2,2,27/03/2010,1815,6,1,1,1,2,3,2,15,9
3654,10CA0002210,430071,433827,1,1,27/03/2010,1655,6,1,1,1,3,3,1,15,9
3655,10AA0002230,428093,434568,1,1,28/03/2010,2045,6,1,4,1,3,3,1,58,9
3656,10BA0002197,432614,434949,1,1,28/03/2010,1730,6,1,1,1,3,3,1,12,9
3657,10BA0002239,434065,435141,2,1,28/03/2010,1730,6,1,1,1,1,3,1,21,3
3658,10BA0002301,440347,439747,2,1,28/03/2010,1940,3,1,1,1,1,3,2,52,9
3659,10CA0002206,430152,433384,1,1,28/03/2010,250,6,1,4,1,3,3,2,18,9
3660,10CA0002213,428929,433665,3,1,28/03/2010,1650,3,1,1,1,1,3,1,28,9
3661,10CA0002291,430806,433845,2,1,28/03/2010,2145,3,1,4,1,1,3,2,28,9
3662,10MU0002457,432381,426255,2,1,28/03/2010,1345,1,1,1,1,2,3,2,22,9
3663,10BA0002372,434994,433421,2,1,29/03/2010,920,6,2,1,2,1,3,1,50,3
3664,10CA0002297,430040,434053,2,1,29/03/2010,2015,6,2,4,2,1,3,1,25,1
3665,10CA0002302,430672,433648,1,1,29/03/2010,1440,3,2,1,2,2,3,1,43,11
3666,10CA0002312,430868,433354,2,1,29/03/2010,840,3,2,1,2,1,3,1,40,9
3667,10CA0002336,431273,429629,1,1,29/03/2010,2035,6,1,4,1,2,3,1,34,11
3668,10AA0002368,429055,435490,2,1,30/03/2010,1145,6,2,1,1,1,3,2,29,9
3669,10AA0002370,426861,438039,2,1,30/03/2010,1900,3,2,1,2,2,3,2,70,9
3670,10AA0003115,427636,433716,2,1,30/03/2010,2030,3,1,1,1,1,3,1,59,9
3671,10BA0002340,431948,435858,1,1,30/03/2010,1542,4,2,1,1,2,3,2,45,11
3672,10BA0002344,432106,435605,2,1,30/03/2010,645,6,2,1,1,1,3,1,43,1
3673,10BA0002380,431336,433932,3,3,30/03/2010,2030,6,2,4,2,1,3,2,31,9
3674,10BA0002380,431336,433932,3,3,30/03/2010,2030,6,2,4,2,2,3,1,28,9
3675,10BA0002380,431336,433932,3,3,30/03/2010,2030,6,2,4,2,2,3,1,41,8
3676,10MU0002347,444595,433616,1,1,30/03/2010,1355,2,2,1,1,1,3,2,57,9
3677,10AA0002376,426309,436559,1,1,31/03/2010,1735,6,1,1,1,3,2,2,13,9
3678,10BA0002414,433115,435282,1,1,31/03/2010,1505,6,1,1,1,3,3,2,9,9
3679,10BA0002417,436789,434648,1,1,31/03/2010,1300,6,1,1,1,2,3,2,82,11
3680,10BA0002435,441634,433776,2,1,31/03/2010,1530,3,2,1,1,1,3,2,20,9
3681,10BA0002498,430906,436549,2,1,31/03/2010,1630,4,1,1,1,1,3,2,30,9
3682,10CA0002558,429693,433797,2,2,31/03/2010,1230,6,1,1,1,1,3,1,36,9
3683,10CA0002558,429693,433797,2,2,31/03/2010,1230,6,1,1,1,2,3,2,30,9
3684,10AA0002387,423475,434032,1,1,01/04/2010,1740,6,1,1,1,3,3,1,47,9
3685,10BA0002482,430654,434688,2,1,01/04/2010,640,3,1,1,1,1,3,1,26,9
3686,10CA0002361,426927,429265,1,1,01/04/2010,2007,3,1,4,1,2,3,1,34,11
3687,10CA0002390,428984,425430,2,1,01/04/2010,815,6,2,1,1,1,3,1,27,9
3688,10CA0002392,430420,433810,1,1,01/04/2010,940,6,1,1,1,2,3,2,21,11
3689,10CA0002422,430378,433518,1,1,01/04/2010,1036,6,1,1,1,3,3,1,45,9
3690,10CA0002468,430041,432509,1,1,01/04/2010,1730,3,1,1,1,3,3,2,46,9
3691,10CA0002561,430702,434899,2,1,01/04/2010,1040,3,1,1,1,1,3,2,40,9
3692,10MU0002409,435929,425930,2,2,01/04/2010,718,1,2,1,2,1,3,1,47,9
3693,10MU0002409,435929,425930,2,2,01/04/2010,718,1,2,1,2,1,3,1,57,9
3694,10MU0002433,435930,425929,2,1,01/04/2010,1300,1,1,1,1,1,3,2,45,9
3695,10MU0002450,429963,434425,2,1,01/04/2010,1900,2,1,1,1,1,3,2,23,9
3696,10AA0002375,426731,431736,4,1,02/04/2010,157,3,1,4,1,1,3,2,23,9
3697,10AA0002395,422169,433993,2,1,02/04/2010,5,4,1,4,1,1,3,1,51,9
3698,10AA0002442,429794,435257,2,3,02/04/2010,1800,6,1,1,1,2,3,1,18,9
3699,10AA0002442,429794,435257,2,3,02/04/2010,1800,6,1,1,1,2,3,1,16,9
3700,10AA0002442,429794,435257,2,3,02/04/2010,1800,6,1,1,1,1,3,1,18,9
3701,10BA0002438,432531,433773,1,1,02/04/2010,2320,3,2,4,1,3,3,1,37,8
3702,10BA0002454,432293,436288,2,3,02/04/2010,1615,6,2,1,2,1,3,1,22,9
3703,10BA0002454,432293,436288,2,3,02/04/2010,1615,6,2,1,2,2,3,1,29,9
3704,10BA0002454,432293,436288,2,3,02/04/2010,1615,6,2,1,2,2,3,2,20,9
3705,10BA0002464,430786,438589,2,2,02/04/2010,1321,6,1,1,1,1,3,2,66,9
3706,10BA0002464,430786,438589,2,2,02/04/2010,1321,6,1,1,1,1,3,2,36,9
3707,10BA0002473,435885,435359,2,1,02/04/2010,2115,6,2,4,2,3,3,1,27,9
3708,10CA0002554,425157,428997,3,2,02/04/2010,1740,3,2,1,2,1,3,1,64,8
3709,10CA0002554,425157,428997,3,2,02/04/2010,1740,3,2,1,2,2,3,2,36,9
3710,10CA0002563,428451,425846,2,1,02/04/2010,1100,6,1,1,1,1,3,1,15,1
3711,10AA0002360,421634,440842,2,4,03/04/2010,2130,3,2,4,1,1,3,1,30,9
3712,10AA0002360,421634,440842,2,4,03/04/2010,2130,3,2,4,1,2,3,1,23,9
3713,10AA0002360,421634,440842,2,4,03/04/2010,2130,3,2,4,1,2,3,1,21,9
3714,10AA0002360,421634,440842,2,4,03/04/2010,2130,3,2,4,1,2,3,1,30,9
3715,10BA0002471,440541,431756,1,1,03/04/2010,1732,4,1,1,1,1,3,1,20,9
3716,10BA0003351,430671,436794,2,1,03/04/2010,1430,6,1,1,1,2,3,2,35,9
3717,10BA0003451,440024,427146,2,1,03/04/2010,338,6,2,4,1,1,3,1,22,9
3718,10CA0002472,428308,429624,2,2,03/04/2010,1225,3,1,1,1,1,3,2,36,9
3719,10CA0002472,428308,429624,2,2,03/04/2010,1225,3,1,1,1,2,3,2,5,9
3720,10AA0002386,421910,441369,2,1,04/04/2010,1535,3,1,1,1,1,2,1,57,5
3721,10AA0002698,427124,435703,2,2,04/04/2010,1815,4,1,1,1,1,3,1,67,9
3722,10AA0002698,427124,435703,2,2,04/04/2010,1815,4,1,1,1,1,3,2,49,9
3723,10BA0002467,434064,433352,1,1,04/04/2010,2145,6,1,4,1,3,3,1,19,11
3724,10BA0004480,431268,433820,2,1,04/04/2010,1530,6,1,1,1,1,2,1,30,9
3725,10CA0002743,428784,432725,2,1,04/04/2010,1745,3,1,1,1,1,3,1,41,9
3726,10AA0002388,427276,437248,2,3,05/04/2010,1450,3,1,1,1,1,3,2,20,9
3727,10AA0002388,427276,437248,2,3,05/04/2010,1450,3,1,1,1,1,3,1,40,9
3728,10AA0002388,427276,437248,2,3,05/04/2010,1450,3,1,1,1,2,3,2,63,9
3729,10AA0002673,420950,445760,1,1,05/04/2010,1150,3,1,1,1,1,3,2,17,16
3730,10MU0139624,441454,444853,1,1,05/04/2010,317,2,1,6,1,1,1,1,52,19
