Col.Number,Reference.Number,Easting,Northing,Number.of.Vehicles,Number.of.Casualties,Accident.Date,Time..24hr.,X1st.Road.Class,Road.Surface,Lighting.Conditions,Weather.Conditions,Casualty.Class,Casualty.Severity,Sex.of.Casualty,Age.of.Casualty,Type.of.Vehicle
15001,17J1841,431508,435127,2,1,19/07/2014,2210,3,2,4,1,1,3,1,28,1
15020,17M1200,426513,435652,2,1,22/07/2014,1635,6,1,1,1,1,3,1,23,1
15021,17N0317,432062,435966,2,1,23/07/2014,735,6,1,1,1,1,2,2,37,1
15029,17N1316,428361,432505,2,1,23/07/2014,1750,3,1,1,1,1,3,1,30,1
15035,17O0627,430415,432791,2,1,24/07/2014,1020,3,1,1,1,1,3,1,35,1
15042,17P1286,427004,434860,2,1,25/07/2014,1610,3,1,1,1,1,3,1,39,1
15065,17T0334,427051,429430,2,1,29/07/2014,745,3,1,1,1,1,2,1,37,1
15078,17V0368,424525,437059,2,1,31/07/2014,905,3,1,1,1,1,2,1,41,1
15103,1830367,426114,438117,2,1,03/08/2014,643,3,1,1,1,1,3,1,20,1
15105,1840302,428718,435612,2,1,04/08/2014,850,3,1,1,1,1,3,2,32,1
15122,1861406,420916,434427,2,1,06/08/2014,1900,3,1,1,1,1,3,1,39,1
15125,1870432,431476,425807,2,1,07/08/2014,945,6,1,1,1,1,3,1,13,1
15128,1881051,430037,431028,2,1,08/08/2014,1500,3,1,1,1,1,3,1,30,1
15129,1881198,431519,434301,2,1,08/08/2014,1630,6,2,1,2,1,3,1,53,1
15130,1881271,433147,426329,4,1,08/08/2014,1700,3,1,1,1,1,3,1,27,1
15137,1891263,430295,433732,2,1,09/08/2014,1710,6,1,1,1,1,3,1,49,1
15143,18A0775,431563,434362,2,1,06/08/2014,1430,6,1,1,1,1,3,1,20,1
15167,18B1248,429840,444906,1,1,11/08/2014,1851,6,1,1,1,1,3,1,42,1
15207,18J1121,429840,432965,2,1,19/08/2014,1730,6,1,1,1,1,3,1,38,1
15212,18J1454,418248,445865,2,1,19/08/2014,2030,3,2,4,2,1,3,1,43,1
15213,18J1471,418070,442595,2,1,19/08/2014,2041,3,2,4,2,1,2,1,53,1
15214,18K0292,430476,432850,2,1,20/08/2014,815,6,1,1,1,1,3,1,30,1
15225,18K1418,429969,433278,2,1,20/08/2014,1905,6,1,1,1,1,2,1,44,1
15227,18L0520,434455,433702,2,1,21/08/2014,1155,4,1,1,1,1,3,1,30,1
15238,18M1057,436179,434466,2,1,22/08/2014,1635,3,1,1,1,1,2,1,47,1
15244,18N1357,427965,434590,2,1,23/08/2014,1830,6,1,1,1,1,3,2,36,1
15246,18O0651,425280,435870,2,1,24/08/2014,1145,6,1,1,1,1,2,1,55,1
15282,18R1367,427136,434788,2,1,27/08/2014,1715,3,1,1,1,1,3,1,25,1
15286,18S0397,431081,433150,2,1,28/08/2014,948,6,1,1,1,1,2,1,27,1
15312,18V1099,427575,434541,2,1,31/08/2014,1644,3,1,1,1,1,3,1,14,1
15313,18V1145,430103,437886,2,1,31/08/2014,1845,3,1,1,1,1,3,1,26,1
15320,1911222,420155,445819,2,1,01/09/2014,1430,6,1,1,1,1,3,1,73,1
15321,1911375,431498,431712,2,1,01/09/2014,640,6,1,1,1,1,3,1,43,1
15322,1920245,432967,427609,2,1,02/09/2014,719,3,2,1,1,1,3,2,43,1
15323,1920341,422114,438652,2,1,02/09/2014,850,3,1,1,1,1,2,1,37,1
15325,1920748,430245,435076,2,1,02/09/2014,1300,6,1,1,1,1,3,1,24,1
15329,1930193,431235,432317,2,1,03/09/2014,550,6,1,4,1,1,3,1,21,1
15332,1931205,424775,436826,2,1,03/09/2014,1744,3,1,1,1,1,3,2,50,1
15333,1931365,434482,437153,2,1,03/09/2014,1925,3,1,4,1,1,3,2,21,1
15336,1941266,428134,435848,2,1,04/09/2014,1829,3,1,1,1,1,3,1,46,1
15340,1950754,430720,439715,2,2,05/09/2014,1300,6,1,1,1,1,3,1,40,1
15341,1951317,435538,434824,2,1,05/09/2014,1747,6,1,1,1,1,3,1,22,1
15342,1951385,428704,433136,2,1,20/08/2014,800,3,1,1,1,1,3,2,36,1
15362,1991039,424271,428356,2,1,09/09/2014,1640,3,1,1,1,1,2,1,51,1
15375,19A0669,420531,440217,2,1,10/09/2014,1945,6,1,1,1,1,3,1,47,1
15378,19A0823,427996,436017,2,1,10/09/2014,1505,3,1,1,1,1,3,2,49,1
15384,19B1153,436007,437654,2,1,11/09/2014,1708,6,1,1,1,1,2,1,13,1
15387,19B1635,427806,430025,2,1,11/09/2014,2120,3,1,4,1,1,3,1,17,1
15389,19B1649,431160,430026,2,1,11/09/2014,2100,6,1,4,1,1,3,1,29,1
15390,19C0589,430089,431277,2,1,12/09/2014,1215,6,1,1,1,1,3,1,25,1
15392,19C0853,433163,433184,2,1,12/09/2014,1515,6,1,1,1,1,3,1,26,1
15393,19C1040,433502,434028,2,1,12/09/2014,1635,3,1,1,1,1,3,1,55,1
15404,19D1203,428495,434325,2,1,13/09/2014,1725,6,1,1,1,1,3,1,15,1
15409,19E0853,432707,437431,3,1,14/09/2014,1110,6,1,1,1,1,3,1,52,1
15410,19E1214,428438,435713,2,1,14/09/2014,1330,3,1,1,1,1,3,1,22,1
15416,19F0629,430150,430969,2,1,15/09/2014,1245,6,1,1,1,1,3,1,16,1
15426,19H0222,432055,435968,2,1,17/09/2014,724,6,1,1,1,1,3,1,46,1
15431,19H0965,433816,434050,2,1,17/09/2014,1620,3,1,1,1,1,3,1,25,1
15432,19H0975,424131,444007,2,1,17/09/2014,1623,3,1,1,1,1,3,1,32,1
15440,19I0467,425162,429001,2,1,18/09/2014,1030,3,1,1,1,1,3,1,32,1
15444,19J0826,430400,435423,2,1,12/09/2014,730,6,1,1,1,1,3,1,16,1
15445,19J0933,423301,434739,2,2,19/09/2014,1516,6,2,1,1,1,3,1,15,1
15446,19J0933,423301,434739,2,2,19/09/2014,1516,6,2,1,1,2,3,1,15,1
15448,19J1054,430350,433429,1,1,19/09/2014,1612,6,1,1,1,3,2,2,44,1
15460,19M0313,422824,437763,2,1,22/09/2014,830,3,1,1,1,1,3,1,49,1
15466,19M1463,436053,434790,2,1,22/09/2014,1800,6,1,1,1,1,3,1,28,1
15468,19N0183,429412,428182,2,1,17/09/2014,550,6,1,4,1,1,3,2,29,1
15469,19N0254,436325,434204,2,1,23/09/2014,745,3,1,1,1,1,3,1,68,1
15470,19N0255,430090,431415,2,1,23/09/2014,752,3,1,1,1,1,3,1,38,1
15472,19N1081,431120,429867,2,1,24/09/2014,1340,6,1,1,1,1,3,1,22,1
15476,19O0159,427592,431186,4,1,24/09/2014,625,3,2,4,1,1,2,1,35,1
15480,19O1108,428461,434424,2,1,24/09/2014,1707,6,1,1,1,1,3,1,23,1
15489,19P0481,431447,433443,2,1,25/09/2014,1045,6,1,1,1,1,3,1,16,1
15492,19P1598,428906,435510,2,1,25/09/2014,1945,3,1,1,1,1,3,1,29,1
15493,19Q0608,432074,432131,1,1,26/09/2014,1250,6,1,1,1,1,3,1,24,1
15504,19S1387,428848,430136,2,1,24/09/2014,645,6,1,1,1,1,3,1,36,1
15507,19T0468,427322,437205,2,1,29/09/2014,1035,3,1,1,1,1,3,2,31,1
15514,19U0826,428140,435853,2,1,30/09/2014,1451,3,1,1,1,1,3,1,21,1
15516,19U1294,437661,444879,2,1,30/09/2014,1730,3,1,1,1,1,3,2,29,1
15517,1A10211,424904,436768,1,1,01/10/2014,525,3,1,5,1,1,2,1,47,1
15521,1A10887,427944,436119,2,1,01/10/2014,1504,3,1,1,1,1,3,1,57,1
15527,1A20395,427393,434638,2,1,02/10/2014,940,3,1,1,1,1,3,1,54,1
15533,1A21276,429213,429950,2,1,02/10/2014,1840,6,1,1,1,2,3,2,8,1
15541,1A40482,429943,427020,2,1,04/10/2014,908,3,2,1,2,1,3,1,48,1
15554,1A51652,430080,435434,2,1,05/10/2014,2347,6,1,4,1,1,3,1,61,1
15559,1A70282,432063,435967,2,1,07/10/2014,850,6,2,1,1,1,3,1,42,1
15567,1A80268,431550,431477,2,1,08/10/2014,840,3,1,1,1,1,3,1,52,1
15587,1AA0453,427136,434788,2,1,10/10/2014,1030,3,1,1,1,1,3,2,41,1
15630,1AF0252,424528,437061,2,1,15/10/2014,800,3,2,1,2,1,3,1,40,1
15634,1AF0962,431923,438099,2,1,10/10/2014,1630,6,1,1,1,1,2,1,53,1
15636,1AF1341,428097,434762,2,1,15/10/2014,1900,6,2,4,2,1,3,1,20,1
15641,1AG0491,427524,436945,2,1,16/10/2014,850,3,1,1,1,1,3,1,37,1
15644,1AG1189,431745,431417,2,1,16/10/2014,1809,3,1,4,1,1,3,1,23,1
15647,1AH0209,423047,437663,2,1,17/10/2014,758,3,1,1,1,1,2,1,31,1
15661,1AI1088,423666,437574,2,1,17/10/2014,1845,6,1,4,1,1,3,1,35,1
15667,1AK0574,430988,428228,2,1,20/10/2014,1234,6,1,1,1,1,3,1,23,1
15680,1AM0719,427486,434587,2,1,22/10/2014,1340,3,2,1,2,1,3,1,40,1
15684,1AN0185,428940,429855,2,1,23/10/2014,705,6,2,4,1,1,2,1,41,1
15685,1AN0267,428099,434744,2,1,23/10/2014,800,6,1,1,1,1,2,1,22,1
15694,1AN1602,425221,433296,2,1,23/10/2014,2123,4,1,4,1,1,2,1,28,1
15696,1AO0536,428770,434640,2,1,24/10/2014,1113,6,1,1,1,1,3,1,19,1
15698,1AO0570,444010,445069,2,1,24/10/2014,1130,3,1,1,1,1,3,1,62,1
15724,1AQ1203,426720,431725,2,1,26/10/2014,1653,3,1,4,1,1,3,1,38,1
15733,1AR1204,432000,435773,2,1,27/10/2014,1738,4,1,4,1,1,3,1,29,1
15734,1AR1254,427988,436019,2,1,27/10/2014,1815,3,1,4,1,1,3,1,18,1
15738,1AS0450,428046,432046,2,1,28/10/2014,1027,3,1,1,1,1,3,1,65,1
15739,1AS0535,428718,435612,2,1,28/10/2014,1121,3,1,1,1,1,3,1,51,1
15742,1AS0781,428865,433733,2,1,25/10/2014,2245,3,1,4,1,1,2,1,49,1
15743,1AS0964,428377,430177,2,1,28/10/2014,1523,6,2,1,2,1,3,1,10,1
15752,1AT1540,428580,435200,2,1,29/10/2014,2045,6,2,4,1,1,3,1,21,1
15759,1AV0800,427320,437206,2,1,31/10/2014,1315,3,1,1,1,1,2,1,33,1
15762,1AV1250,427803,434422,2,1,31/10/2014,1635,6,1,5,1,1,3,1,50,1
15771,1B11136,427550,433887,2,1,01/11/2014,1439,6,1,1,1,1,2,2,23,1
15773,1B11976,440387,449293,2,1,01/11/2014,2200,4,2,4,4,1,3,1,47,1
15780,1B31067,428907,435508,2,1,03/11/2014,1602,6,1,1,1,1,3,1,18,1
15782,1B31734,438894,431283,2,1,03/11/2014,2200,3,1,6,1,1,3,1,43,1
15787,1B50453,427896,436200,2,1,05/11/2014,1031,3,1,1,1,1,3,1,18,1
15788,1B50727,431927,436776,2,1,05/11/2014,1319,6,1,1,1,1,2,1,20,1
15792,1B51356,428064,435958,1,1,05/11/2014,1840,3,1,4,1,3,2,2,28,1
15796,1B60264,430725,433590,2,1,06/11/2014,804,3,1,1,1,1,3,1,44,1
15806,1B71058,418310,441354,2,1,07/11/2014,1710,3,2,4,2,1,3,1,35,1
15808,1B80877,427871,436243,2,1,08/11/2014,1510,3,2,1,1,1,3,1,21,1
15811,1B81081,428094,434585,2,1,08/11/2014,1720,6,2,4,1,1,3,1,29,1
15816,1B90939,429386,423388,2,1,09/11/2014,1515,6,1,1,1,1,3,1,46,1
15838,1BC0195,430907,436553,2,1,12/11/2014,800,6,1,1,1,1,3,1,40,1
15844,1BC0870,444502,432461,2,1,12/11/2014,1510,6,2,1,1,1,3,1,34,1
15847,1BC1099,429650,424258,2,1,12/11/2014,1705,6,2,4,1,1,3,1,54,1
15849,1BC1703,430817,433903,2,1,13/11/2014,2334,3,2,4,2,1,3,1,23,1
15855,1BD0891,441549,431856,2,1,13/11/2014,1500,3,2,1,1,1,2,1,45,1
15881,1BF1032,427366,434653,2,1,15/11/2014,1521,3,1,1,1,1,3,2,18,1
15892,1BH1330,431881,435701,2,1,17/11/2014,1900,3,2,4,1,1,3,1,48,1
15893,1BH1357,429050,434511,2,1,17/11/2014,1835,6,2,4,1,1,3,2,23,1
15904,1BJ0232,431063,430366,2,1,19/11/2014,737,6,1,1,1,1,3,1,25,1
15905,1BJ0252,430967,433429,2,1,19/11/2014,745,3,1,1,1,1,3,1,40,1
15907,1BJ0607,427027,424759,2,1,19/11/2014,1130,6,1,1,1,1,2,1,43,1
15908,1BJ1049,429803,434430,2,1,19/11/2014,1535,6,1,1,1,1,3,1,18,1
15911,1BK0249,430941,435677,2,1,20/11/2014,807,6,2,1,1,1,3,1,34,1
15912,1BK0296,430808,435341,2,1,20/11/2014,853,6,1,1,1,1,3,1,49,1
15913,1BK0331,426378,435440,2,1,20/11/2014,915,3,1,1,1,1,3,1,41,1
15930,1BL1723,429309,435030,2,1,21/11/2014,2315,3,2,4,2,1,3,2,22,1
15944,1BN0968,422662,444687,2,1,23/11/2014,1541,3,2,1,1,1,2,1,61,1
15948,1BO0266,430439,434380,2,1,24/11/2014,840,6,1,1,1,1,3,2,50,1
15954,1BO1098,445208,447085,2,1,24/11/2014,1630,6,1,6,1,1,3,1,37,1
15959,1BP1203,423040,437639,2,1,25/11/2014,1914,3,2,4,1,1,3,1,50,1
15962,1BQ0164,423192,434656,2,1,26/11/2014,655,4,2,1,2,1,3,1,43,1
15979,1BS1772,433698,433463,2,1,28/11/2014,2055,6,1,7,1,1,2,1,41,1
16000,1C10352,428324,434431,1,1,01/12/2014,928,6,1,1,1,1,3,1,31,1
16004,1C11310,427876,434392,2,1,01/12/2014,1430,3,2,1,2,1,2,1,48,1
16005,1C20709,429987,433297,1,1,02/12/2014,1255,6,1,1,1,3,3,2,47,1
16011,1C30308,436171,434418,2,1,03/12/2014,940,3,2,1,1,1,3,1,61,1
16026,1C50025,427734,431602,2,1,06/12/2014,715,3,2,1,1,1,3,1,19,1
16030,1C50629,432651,438034,2,1,05/12/2014,1209,6,1,1,1,1,2,1,51,1
16032,1C50781,431267,433828,2,1,03/12/2014,830,6,1,1,1,1,2,2,45,1
16038,1C51241,431178,429972,2,1,05/12/2014,1747,6,2,4,1,1,3,1,20,1
16043,1C60403,431743,431426,2,1,06/12/2014,702,3,2,4,1,1,2,1,25,1
16057,1C70333,428799,435166,1,1,07/12/2014,430,6,1,7,1,1,3,1,20,1
16062,1C91345,427833,436382,2,1,09/12/2014,2000,6,1,4,1,1,3,1,50,1
16123,1CG1611,427569,436873,2,1,16/12/2014,2250,3,2,4,2,1,3,1,30,1
16130,1CH1402,426058,436619,2,1,17/12/2014,1944,6,2,4,2,1,2,1,35,1
16134,1CI1253,425473,437539,2,1,18/12/2014,1731,6,2,4,9,1,3,1,32,1
16139,1CI1699,427471,433776,2,1,18/12/2014,2215,6,2,4,2,1,3,1,25,1
16200,1CQ0968,420220,445622,2,1,26/12/2014,1830,4,3,4,3,1,3,1,44,1
